Donation ID,Donation date,Donor first name,Donor last name,Donor email,Donor phone number,Gift amount,Currency,Campaign,Fund,Donation type,Payment method,Donation status,Event ID,Event name,Order ID,Source,Created at
f928306a-b069-4f13-9873-4352423b127c,2026-12-01T21:40:45,Courtney,Burns,jamesbird@example.net,221-500-1418,130.96,USD,Scholarship Drive,General Fund,one-time,card,completed,52acf986-704f-4827-8e89-f97a72a6c2a9,Live Seamless systemic concept,012d9455-3f4d-4a78-b259-3ca973cf2481,web,2026-12-01T21:40:45
271276e9-89fc-404b-8758-ec0cd376b601,2025-09-22T15:56:40,Mary,Hood,lewisshelley@example.com,437-847-1073,36.54,USD,Relief Fund,Health Fund,one-time,card,completed,8d74243b-fee7-4d9e-8686-53dc7c48a815,Live Integrated mobile neural-net,f59ac5a4-e2be-4c9c-b591-8f15d2d9ebea,web,2025-09-22T15:56:40
1a169d52-127b-48bd-a012-bafa1b61d948,2026-02-13T00:15:00,Lee,Sanchez,qperez@example.com,220-138-8253,48.22,USD,Scholarship Drive,Health Fund,one-time,card,completed,cc2c2e06-b1fc-4b6a-951d-453d08370097,Live Digitized intermediate capacity,f2e67281-1a96-45ce-b032-57276c9a71f4,android,2026-02-13T00:15:00
f966c9f5-3e08-4b12-bc50-4899e858eeb0,2026-05-13T02:05:59,Jason,Turner,mary56@example.net,867-925-2985,15.37,USD,Relief Fund,Education Fund,one-time,ach,completed,de420b59-38ec-445a-969c-1ab922bf042a,Live Diverse modular hardware,640e5ee1-e952-402e-8d4e-a5496b1cfe49,web,2026-05-13T02:05:59
416494c6-8ba4-4d7c-805d-92a62cec32ac,2026-05-29T21:27:47,Paul,Smith,tphillips@example.com,442-157-8379,146.11,USD,Community Fundraiser,Emergency Fund,one-time,card,completed,d5c5b004-4e80-48f6-b424-880482a74c23,Live Robust secondary infrastructure,94b3bedf-84e4-4487-ac4e-ab697ab05418,web,2026-05-29T21:27:47
7bda2e1f-1700-46cf-811b-f609f93662c0,2025-07-03T14:08:47,Eric,Ball,bbates@example.org,561-922-1882,12.02,USD,Scholarship Drive,General Fund,recurring,paypal,completed,c932489a-368a-4574-b118-4ab2e229575a,Downtown Front-line modular productivity,42692da7-37bd-4ebd-965f-bed2d0a9936b,web,2025-07-03T14:08:47
cf250634-9d40-4ff1-a341-616eea8fed71,2025-04-11T21:15:48,Rita,Johnson,nanderson@example.org,199-010-2633,22.45,USD,Relief Fund,Education Fund,one-time,apple_pay,completed,eb3f66da-5691-4e7b-af72-698fb5c14e3d,Downtown Integrated upward-trending solution,acc5a630-dbda-4c28-b10d-0ce9e3b11a0b,web,2025-04-11T21:15:48
e42a1dbe-8326-403a-8fe7-402934cbe1a3,2024-12-11T10:56:30,Curtis,Hill,sjones@example.org,641-726-8080,45.8,USD,Year End Giving,Emergency Fund,recurring,card,completed,c86e0cec-f457-4350-b571-25c403290d31,Downtown Stand-alone human-resource protocol,4f16fe32-5783-4d6c-98d0-f1b6a338d471,web,2024-12-11T10:56:30
1ce98f00-109c-407e-aa7c-0cfe3ca93346,2026-10-01T21:57:13,Stephanie,Walker,fullerrobert@example.org,975-736-6096,47.85,USD,Scholarship Drive,General Fund,recurring,card,completed,57ba4289-fd85-4aef-afca-223c956bd0d8,Annual Vision-oriented context-sensitive solution,066988a1-5358-4c3b-8a1e-328902fbe287,web,2026-10-01T21:57:13
4e77c9ba-bf53-49f7-92ec-b967fc69ae2a,2025-03-07T07:40:58,Antonio,Barker,mjohnson@example.org,232-601-7542,34.64,USD,Community Fundraiser,Education Fund,one-time,card,completed,79c5cb64-797a-472d-ae02-877908e9ee95,Live Function-based explicit Graphic Interface,2512dcda-60c0-40da-a798-e4b88118a91a,ios,2025-03-07T07:40:58
c79e2198-4345-463e-a401-dba291987b17,2026-01-14T01:58:09,Carolyn,Martinez,qbrown@example.net,516-357-8116,30.86,USD,Relief Fund,Health Fund,one-time,card,completed,4d6c4d78-4365-42d0-bfe7-e31550939346,Downtown Re-engineered coherent attitude,629d41c6-6264-4165-934d-03d9a86a7bb4,web,2026-01-14T01:58:09
98be9155-d8b5-4645-b8d3-69b554d94322,2025-10-16T00:05:37,Christian,Spears,stacey55@example.org,074-981-8869,39.26,USD,Relief Fund,Health Fund,one-time,paypal,completed,cadec4af-7ddf-4af4-a5ae-db64405b30b5,Annual Vision-oriented attitude-oriented success,2913b412-aeb3-4c67-b14b-5f812ac2d05f,onsite,2025-10-16T00:05:37
231a088a-1651-4de5-a728-4c066ffe71c7,2026-07-02T07:24:45,William,Sullivan,nguyendebra@example.com,876-963-9382,36.47,USD,Community Fundraiser,General Fund,one-time,card,completed,3f4e9985-6f9e-41ec-92df-47e3fc906f53,Annual Total heuristic parallelism,3ac4b95c-8a64-4d4a-9d49-42b5b2c27409,web,2026-07-02T07:24:45
9dca76fd-1d5f-48fd-a847-51430d39c471,2026-05-30T16:42:20,Aaron,Martinez,nortonelizabeth@example.com,176-000-4083,29.12,USD,Year End Giving,Health Fund,one-time,card,pending,4184769f-6a91-4dc2-8aac-9497119576de,Downtown Proactive 4thgeneration implementation,ce03ccb1-0f24-4273-b9c0-f0f7b86d4bb7,web,2026-05-30T16:42:20
1ccd46d1-e029-40da-bb07-87f11ee7fc23,2026-02-23T18:03:48,Hunter,Johnson,zwilson@example.org,372-643-2058,40.22,USD,Scholarship Drive,General Fund,one-time,card,completed,ff6c9ff4-08ae-4628-aabb-43d1f04560d6,Live Centralized intermediate protocol,6786eb52-a537-4f3e-a4f1-928a13fc3689,ios,2026-02-23T18:03:48
e7aad5c6-30af-48e3-b0b4-7051e1344221,2026-02-28T07:09:41,Laurie,Johnson,sylvia33@example.net,700-968-7304,186.43,USD,Relief Fund,Health Fund,one-time,card,completed,ccc99789-736e-489f-b2b3-90457f6b3b48,Live Integrated system-worthy paradigm,18496913-4091-471f-8563-0217bcefd119,web,2026-02-28T07:09:41
c06fc7aa-bf61-4f39-80ba-f28f9cc5cbdc,2025-10-11T23:43:16,Brandi,White,jmontgomery@example.net,712-814-4294,26.91,USD,Relief Fund,Health Fund,one-time,card,completed,b1c375d9-7b69-47b2-aad9-f6c8c951c14c,Annual Polarized didactic initiative,12c0a040-776a-4129-a7fb-2c27221e3d0e,android,2025-10-11T23:43:16
ff64ce92-e563-48a7-9b11-504b69d3ed95,2026-04-26T16:18:56,Timothy,Miller,gary76@example.net,036-264-4332,19.85,USD,Year End Giving,General Fund,one-time,card,completed,18c3ee38-f8cd-43f0-aa3c-291b4dedffcc,Annual Customer-focused demand-driven monitoring,866a2b43-8284-44f6-8dfc-2ea6edca6c11,web,2026-04-26T16:18:56
6ed03221-ce6b-42ee-b983-8535fd15adc4,2026-05-15T20:21:59,Jose,Rogers,james23@example.org,658-694-9199,37.69,USD,Year End Giving,Health Fund,one-time,paypal,completed,8b062ab0-5d00-4b6e-a4c3-1f560f46a811,Live Polarized asymmetric Graphical User Interface,85bdbe88-0098-4d9e-a9e6-0cce1e00ccde,web,2026-05-15T20:21:59
03f90815-d462-45ef-a639-28e9811fb5c1,2025-06-05T20:16:34,Aaron,Jones,jonesmichael@example.net,641-672-0906,38.34,USD,Year End Giving,General Fund,one-time,card,completed,8e2eb9b0-639d-4a88-bb32-82509f3b0aa2,Live Multi-channeled encompassing utilization,2f607b69-9462-4bb0-8d3e-a77454202812,email,2025-06-05T20:16:34
d57fb331-8bf7-48d0-9f1c-6e038ef6024a,2026-12-10T19:55:33,Ryan,Mckay,moorekimberly@example.org,442-381-4540,196.39,USD,Scholarship Drive,Health Fund,one-time,paypal,completed,24169325-63e1-4013-b893-ae3cdc15d79c,Downtown Open-architected interactive software,54066b62-e2d5-475a-a4a3-627598a53e54,web,2026-12-10T19:55:33
ac030154-4a53-4bd9-ab14-ba2fa8ab3486,2025-11-24T17:33:45,Dustin,Page,tina08@example.com,674-072-4801,122.51,USD,Year End Giving,Emergency Fund,one-time,card,completed,a7627eab-8a9d-454d-951a-0561a4b24c83,Live Future-proofed scalable solution,bf3261c1-b37c-4ef9-9f74-8aca7007c294,web,2025-11-24T17:33:45
d8eaabdd-7b91-4b0f-b0e2-481564128375,2025-02-28T03:56:58,Shawn,Fox,daniel45@example.com,446-053-9260,12.52,USD,Year End Giving,Health Fund,one-time,card,completed,a97a6fbc-2ee5-419f-b6c8-ee9109c735fd,Live Advanced user-facing strategy,01792386-b8cf-4320-a05c-a3d8a241a91b,onsite,2025-02-28T03:56:58
20f69af0-e087-40d7-b8d1-1c6368035696,2025-03-13T05:48:17,Kathleen,Mccoy,jordanelizabeth@example.net,397-345-1359,187.61,USD,Relief Fund,Emergency Fund,one-time,card,pending,a45e0919-a9eb-42b0-9224-c6e8a736c0df,Downtown Extended asymmetric instruction set,7dff36f1-885b-4477-842d-89bec9f8e2d9,web,2025-03-13T05:48:17
a351cc08-d79c-4b6d-a8eb-c7539983ac54,2025-05-20T10:51:04,Ian,Green,raymond84@example.com,567-486-3747,28.71,USD,Year End Giving,General Fund,one-time,card,completed,859787ac-a7b7-4038-9403-e5101ebd75e7,Downtown Enhanced empowering application,628c1cbe-0414-4dbe-aebf-8471d61bd657,onsite,2025-05-20T10:51:04
d5f9f654-9f3f-4658-bfec-d494b4a3e046,2026-11-30T20:34:03,Maria,Fitzgerald,joseph12@example.com,768-258-4597,49.88,USD,Community Fundraiser,Emergency Fund,one-time,card,completed,52acf986-704f-4827-8e89-f97a72a6c2a9,Live Seamless systemic concept,da87a5cb-8f36-4b50-92fa-1633815ed548,web,2026-11-30T20:34:03
5ce0babd-607b-4be9-a61d-3c0ef2e8d16c,2026-12-27T10:33:04,Victoria,Henry,cpennington@example.net,249-124-6902,166.36,USD,Community Fundraiser,General Fund,one-time,paypal,completed,a5fc21ad-c4a8-4841-a262-60729fd97325,Live Enterprise-wide needs-based frame,07291bae-94cb-4c97-ab4f-5c9c6be5deab,web,2026-12-27T10:33:04
4a11762c-1653-4f38-9f4e-6bd4999d0d00,2026-07-06T12:08:40,Helen,Bauer,jessica20@example.com,042-425-8465,111.95,USD,Community Fundraiser,Emergency Fund,one-time,paypal,completed,32a12c91-9490-487f-8aa6-6c9244d2592c,Annual Streamlined object-oriented emulation,2b7db27f-52e0-484d-b6ac-dc69c65b648a,android,2026-07-06T12:08:40
15d0868f-1cb1-4d82-9bab-c7170ed3d071,2025-09-23T10:39:24,Kelly,Warren,cheryl54@example.com,025-904-7547,46.69,USD,Relief Fund,Emergency Fund,one-time,card,completed,85c3f025-dcdf-4c85-99f4-91bb4f22a9ad,Downtown Seamless object-oriented initiative,d9afaf48-f4bb-4780-93ca-5618c747a4e5,android,2025-09-23T10:39:24
1764f805-fe2d-4815-96a8-b0c8404eb63a,2026-03-30T05:29:24,Eric,Hernandez,amandaknapp@example.org,667-581-3434,24.4,USD,Community Fundraiser,General Fund,one-time,card,completed,7c4e192b-b778-4cb2-a42e-139c36e64981,Live Multi-tiered optimal attitude,111bc005-8eef-43c5-b144-94515844a94d,web,2026-03-30T05:29:24
990acff1-6fcb-47e3-8f37-5a5ecd485ac2,2025-12-10T09:01:36,Andrea,Pearson,gary62@example.net,504-118-5565,21.51,USD,Relief Fund,Health Fund,one-time,card,completed,4173a8dd-c982-424b-b825-8595fefa1f1f,Annual Seamless global hierarchy,9a2c1e55-b671-4f60-94db-b24e04c0b775,web,2025-12-10T09:01:36
4061df3c-cb39-43f9-8c24-e61228c06d18,2026-05-22T07:19:28,Shawn,Moore,benjaminmcbride@example.net,164-666-3266,20.3,USD,Relief Fund,Education Fund,recurring,apple_pay,completed,1f47a5f8-cd2a-43db-9195-66e05d1227c7,Downtown Advanced demand-driven projection,709be671-f5a5-4165-a65a-9257a3961838,web,2026-05-22T07:19:28
103ab159-2694-4685-a753-a6a43d8994bb,2026-06-21T02:30:46,David,Marshall,alexis09@example.com,502-647-2231,98.35,USD,Community Fundraiser,Health Fund,one-time,paypal,completed,26464195-16bf-4d14-94c3-a930b38b2f98,Annual Digitized bottom-line analyzer,79d9aed6-88a4-439b-91b2-d4eeb815b6b8,email,2026-06-21T02:30:46
3578b4d3-2430-4a43-8223-f6c09d283d33,2025-12-04T06:42:42,Jeffrey,Thomas,smithcheryl@example.net,428-143-5194,28.09,USD,Community Fundraiser,Emergency Fund,recurring,paypal,completed,89a5a968-778a-47a3-9d8c-edd97f102cfd,Live Multi-channeled fault-tolerant firmware,7462458d-3157-4a88-82f0-b3660f10cae7,web,2025-12-04T06:42:42
91992dde-cdb3-4255-8dc8-2245e19cd68e,2026-09-01T11:37:21,Christine,Bailey,zcastillo@example.org,363-386-4865,38.17,USD,Scholarship Drive,Education Fund,recurring,paypal,completed,09d053ae-6a16-4d09-859d-66d2695398f0,Downtown Pre-emptive bi-directional access,6bdc0765-a4e2-418b-bd10-abb1ea69b792,web,2026-09-01T11:37:21
e1565405-e45e-4a93-9e67-cbb4f622e7cc,2025-12-23T02:43:40,Stephanie,Diaz,virginia57@example.net,348-990-5643,16.48,USD,Year End Giving,Health Fund,one-time,card,completed,2205ac7b-1024-4fe4-8faf-ed3c0146d81e,Live Fundamental upward-trending product,c0155bc1-404a-4064-96fb-6d789fa9815c,android,2025-12-23T02:43:40
991281a5-223c-45ba-a85b-f2340fc424b3,2026-09-09T15:06:59,Patrick,Middleton,qmoore@example.org,201-027-6212,12.79,USD,Community Fundraiser,Emergency Fund,one-time,card,completed,2951b004-f527-4c7b-9d52-430b890568a8,Annual Innovative demand-driven model,954ea45a-e7c8-43e2-9e25-92865504426a,web,2026-09-09T15:06:59
9d28cf16-ab13-4823-a145-cae8ed11d51c,2025-07-18T15:28:21,Cristian,Wiley,cynthia18@example.com,074-290-6952,26.87,USD,Community Fundraiser,Education Fund,one-time,card,completed,5a7028dd-bd6c-43e8-b101-4329555a4778,Downtown Self-enabling impactful Internet solution,7c41fea1-b993-4502-85c0-9d276cd46f5e,web,2025-07-18T15:28:21
ebdcc5c5-eb88-4d60-9490-ed31817263a8,2025-10-31T03:00:28,Robert,Reyes,hernandeztodd@example.org,441-467-9693,144.72,USD,Year End Giving,Emergency Fund,one-time,paypal,completed,b5b7a545-9f35-48db-b598-5365fcc3ac4b,Live Integrated modular adapter,5cf47c18-983a-46d5-b446-61fff4987de3,ios,2025-10-31T03:00:28
e9deb211-a4f4-462a-a54a-853ef7a463ac,2026-05-18T07:36:23,Angelica,Wilson,lkelly@example.net,901-175-2820,13.88,USD,Year End Giving,General Fund,one-time,card,failed,fdb55c8e-fa1b-4fcb-bf19-736d1a39b8ef,Downtown Cross-platform bi-directional open system,adf10e15-4b0f-4a25-a7ab-268a2057d7bc,android,2026-05-18T07:36:23
a53b84bd-0ea4-4508-97b2-af2756034494,2025-07-10T04:55:43,Steven,Johnson,harveyderrick@example.com,378-210-5673,40.18,USD,Scholarship Drive,General Fund,recurring,card,completed,b6826eeb-7aa0-4e3f-b206-ac63c97998ab,Live Versatile modular product,7795771c-f82d-41c9-bb3a-bd4c7db0ce34,onsite,2025-07-10T04:55:43
793ca2d6-f35c-48fe-8598-5b8c6e6282be,2026-05-18T03:42:30,Jacqueline,Wiley,jenniferhaas@example.net,296-773-7594,127.67,USD,Year End Giving,Education Fund,recurring,card,completed,8d2dae9e-534f-4f94-a8ec-17aea8812453,Downtown Reactive tertiary interface,c7e41bbc-5ef7-48b5-b096-a3fce251cf3e,android,2026-05-18T03:42:30
4ca25583-5b55-41f3-ad94-49bef272a2f5,2025-09-24T00:55:40,Larry,Gould,jasminepotter@example.net,433-384-9655,136.67,USD,Scholarship Drive,Health Fund,one-time,apple_pay,completed,0241ed47-e19a-43fb-af9c-5929d188f9b1,Annual Profit-focused systematic application,9b3cdac0-22c2-48d2-a9b6-f1a3b237ea94,email,2025-09-24T00:55:40
3bbd0680-c3e4-4ea6-8478-d3a6860c291f,2025-09-16T06:46:02,Stacy,Carroll,wthompson@example.com,587-360-8055,17.15,USD,Community Fundraiser,Education Fund,one-time,paypal,completed,801f832b-cbca-418b-90b5-b41c767e235d,Annual Integrated uniform adapter,51a824af-6544-40c4-9815-176798e49566,android,2025-09-16T06:46:02
968dcbe9-249a-44ae-be83-6d73cca37b0c,2024-12-21T09:12:19,Brandon,Knight,jacobsnicole@example.net,881-278-6866,35.58,USD,Relief Fund,Education Fund,one-time,card,completed,06ded70d-dcc8-40fb-9db8-4945a6851fe4,Live Synergized zero-defect synergy,519a6e95-37f6-43e2-b2df-a1122a33a768,android,2024-12-21T09:12:19
62f29037-6728-41a6-b76f-9d09acbf922c,2025-02-05T04:03:10,Katelyn,Jordan,benjamin76@example.net,159-591-9457,34.43,USD,Year End Giving,Education Fund,one-time,paypal,failed,6749f138-da97-48d8-9ff7-714509058406,Downtown Streamlined tangible moratorium,6ee0eff2-3b14-4210-b9ac-6deb169b0aca,ios,2025-02-05T04:03:10
48c064ec-37c2-4c0d-9d4a-67945296c153,2026-01-15T17:41:41,Patrick,Vazquez,kevin71@example.net,251-774-8565,26.02,USD,Community Fundraiser,Emergency Fund,one-time,card,completed,d49d4331-47c4-4856-b897-ebcfeb6cbadd,Annual Operative next generation moderator,ccf76777-46e6-4c57-838d-445107b1fd68,email,2026-01-15T17:41:41
7fa3ed9c-28a1-4306-9934-84cdb652c99e,2025-04-20T20:35:06,Jose,Miller,philliphayden@example.net,529-267-6988,102.91,USD,Year End Giving,General Fund,one-time,card,completed,b8c0cafe-7f25-4da9-b26e-27f2ab328b2f,Annual Expanded regional structure,63b20a4c-464e-436d-85b1-31de9ec6e32f,android,2025-04-20T20:35:06
5e8938cf-d150-4239-a0ee-d0e4b0e48319,2026-05-19T21:08:35,Mark,Robertson,alejandro37@example.net,567-409-2016,22.31,USD,Scholarship Drive,Emergency Fund,one-time,card,completed,84b051b1-79fd-4327-bcc0-6300c3df3639,Downtown Exclusive transitional function,4b9ffb2d-b484-410f-b4f3-3b66cda76ddc,ios,2026-05-19T21:08:35
d08994e5-23dc-4348-9185-4af6f16ead28,2025-12-22T02:12:00,Megan,Perez,adam10@example.com,139-074-4329,28.52,USD,Relief Fund,Emergency Fund,one-time,paypal,failed,f0dd1692-eb8d-4571-a51d-105efbc1b089,Live Fully-configurable web-enabled Graphical User Interface,8951ee79-47b4-42a1-952f-c86e226e76c7,android,2025-12-22T02:12:00
1375564f-f01f-46d6-837a-878cf74ceff7,2026-03-18T11:50:15,Rebecca,Woodard,jonesjonathan@example.org,707-723-0966,10.6,USD,Relief Fund,Health Fund,one-time,card,completed,03800e31-6180-435d-99af-1d3d3834522f,Downtown Quality-focused interactive monitoring,421d3ce4-5a1e-4170-aaae-cb23280630b0,web,2026-03-18T11:50:15
294d5881-eb16-491c-9787-ab8aaf7c003e,2026-04-04T05:23:35,Angela,Mendez,mnicholson@example.com,296-408-2184,20.87,USD,Scholarship Drive,Health Fund,one-time,card,completed,66a1abc6-1876-4750-af3f-82c5b35fb9d5,Annual Re-engineered real-time leverage,769df883-1cd2-4f82-ac26-5150fbc73ba5,ios,2026-04-04T05:23:35
ddee0c2a-0139-42c1-84b6-7b2679c818cb,2026-04-23T18:57:11,Bruce,Lang,nathan62@example.com,228-225-1207,15.42,USD,Year End Giving,Emergency Fund,one-time,card,pending,daf361a1-4125-4b42-a16e-3968e1f7be88,Live Persevering global hierarchy,d0704404-d8a7-4422-97bd-cabe844a5e2c,email,2026-04-23T18:57:11
5374ebf5-92be-49a7-ab7d-c06d06c74700,2026-12-18T15:05:29,Michelle,Young,cameron65@example.net,920-594-8360,23.43,USD,Scholarship Drive,Health Fund,one-time,card,completed,719b7df8-2cea-4cd1-aaca-c9f3e0b16da9,Annual Team-oriented well-modulated encryption,6b84ce8d-de78-4610-8c70-44b498f66270,ios,2026-12-18T15:05:29
8e87b5ab-0480-456e-a084-ba660cc26a51,2026-10-23T14:02:55,Adriana,Cunningham,angela03@example.net,551-240-5682,32.19,USD,Year End Giving,Education Fund,one-time,paypal,completed,414eeb2e-72bf-4cfb-a9f9-cc381103fdf3,Downtown Open-architected human-resource support,a7f8720a-2a5f-433f-8970-4a7e4f767a72,web,2026-10-23T14:02:55
509260b6-840f-408d-9435-9aca30d5de78,2026-04-27T10:30:37,Marissa,Wallace,shaneblack@example.org,238-497-9162,18.09,USD,Community Fundraiser,Education Fund,one-time,paypal,completed,a77dbef1-7b0b-4a97-b5b1-34a8469f67d2,Downtown Implemented non-volatile service-desk,0baf65b4-14a7-475a-9836-bbc0053e438b,android,2026-04-27T10:30:37
12f444c3-c6e4-4a8f-9db0-bf8af1f99fbb,2025-05-22T05:12:12,Brandon,Manning,dthornton@example.net,768-564-4925,23.0,USD,Community Fundraiser,General Fund,one-time,apple_pay,completed,b8c0cafe-7f25-4da9-b26e-27f2ab328b2f,Annual Expanded regional structure,ef80438b-a2bb-4c10-a357-164dd048d3a6,android,2025-05-22T05:12:12
e1d5a262-91d5-49d1-a273-ed965c8e3521,2025-06-23T22:30:32,Melissa,Smith,amber67@example.org,172-498-5963,204.49,USD,Scholarship Drive,General Fund,one-time,card,completed,53f5991a-2606-4299-bc9d-cc6a67c01fbe,Live Diverse optimal extranet,9c296b46-7a12-49e6-9a79-22c94c0bcb26,web,2025-06-23T22:30:32
0d3ec40a-d211-4e05-8de4-4cc67fc8da5c,2024-11-10T12:51:57,Ronald,Lamb,underwoodhaley@example.org,576-310-1089,39.14,USD,Year End Giving,General Fund,one-time,paypal,completed,f42fbd0e-134b-48f6-a8e4-21b8b7d2a403,Live Self-enabling systemic forecast,ea878264-c677-4371-8063-f725ceadb7fa,web,2024-11-10T12:51:57
d7711eac-3eca-4548-b784-2810b954d08a,2026-09-07T08:11:28,Louis,Conway,psimpson@example.org,622-522-3728,608.97,USD,Community Fundraiser,Education Fund,recurring,paypal,completed,546e68f3-45d3-4d66-8d74-49ee226a1738,Downtown Automated hybrid toolset,a6bd83b2-5262-4042-abf6-bf7ee53fe3aa,web,2026-09-07T08:11:28
1fb6d990-340f-4fb4-800b-6fc36de3d4a1,2026-03-16T21:36:07,Megan,Flores,murphysteven@example.org,799-384-4404,104.96,USD,Community Fundraiser,Education Fund,one-time,card,completed,843ccb7e-2ac2-4192-ad99-e12bef0a2153,Live Networked homogeneous definition,e6719d1c-249a-47fc-8334-b05930b8bbae,android,2026-03-16T21:36:07
b11c860e-945a-4260-a3ab-79dc06233130,2026-04-10T04:53:25,Kimberly,Harris,hdavis@example.com,184-575-4317,38.1,USD,Year End Giving,Education Fund,one-time,card,completed,a46fb428-9b93-4cee-a36b-c5237ebde889,Annual Upgradable secondary instruction set,822c886c-6fd8-435a-9290-acc41f627e55,email,2026-04-10T04:53:25
5386e00c-554e-4a98-bdb9-e37c1fe26101,2026-01-13T22:24:11,Matthew,Trevino,kjackson@example.org,646-351-4522,14.44,USD,Year End Giving,Health Fund,one-time,apple_pay,pending,0c64dae3-f0b2-4833-a777-3fa01ef4548f,Live Self-enabling secondary groupware,d903889f-d7f6-47d9-8d06-fb0c0c99953c,ios,2026-01-13T22:24:11
f5c2ae62-21ad-48c1-95d6-ee165c7e0ff7,2026-05-06T15:41:11,Diane,Ochoa,qpatrick@example.org,731-113-5492,34.08,USD,Scholarship Drive,Health Fund,one-time,card,completed,e77a0631-8d9c-4e22-9fc3-de78d15c1400,Annual Diverse full-range installation,9a14e042-d6d0-47ee-b09e-32d459d21853,web,2026-05-06T15:41:11
468087ab-168c-4d7a-bc27-cf41d20693d3,2026-09-23T12:37:35,David,Reese,robert97@example.net,968-126-6699,29.44,USD,Relief Fund,Emergency Fund,one-time,card,completed,225add4f-fdd6-424c-a44d-3cf4498c1c57,Live Down-sized directional installation,1599e928-0ec1-4f4f-883a-146a3d09df10,web,2026-09-23T12:37:35
68bf0be4-af6d-4aa8-b772-e5c3540a4f37,2026-03-16T23:32:42,Erin,Murillo,stevenberry@example.org,486-671-8644,15.25,USD,Scholarship Drive,General Fund,one-time,card,completed,85232dca-97c8-4e66-93b2-a5c40d908f5e,Annual Multi-lateral background Internet solution,141b484b-6893-4996-bb79-994f47086906,web,2026-03-16T23:32:42
63dafd2a-7a77-497a-9b0e-e85dcc1adfec,2026-07-31T20:29:26,Jessica,Dalton,hicksandrew@example.com,098-322-1010,35.64,USD,Community Fundraiser,Emergency Fund,one-time,paypal,completed,d5db33d2-82f2-4818-a22c-6ad0497b15b2,Live Business-focused web-enabled neural-net,aef2ed81-61b8-4576-9e8c-3a9279aed551,ios,2026-07-31T20:29:26
07c7fb21-44ff-4dfb-8595-09d89fdf7e46,2025-08-19T09:30:11,Lisa,Reed,bbooker@example.com,041-226-6435,37.43,USD,Community Fundraiser,Education Fund,one-time,card,completed,f897743e-6884-4487-908f-1735a31168fe,Live Diverse upward-trending Internet solution,fcd1b2ed-1ef5-4de5-b86a-360077b66395,ios,2025-08-19T09:30:11
ff3e4519-f202-4535-b748-a931b7d71ec2,2026-10-31T17:32:49,Karen,Chambers,ginalewis@example.org,152-231-2841,119.31,USD,Relief Fund,Education Fund,one-time,card,completed,78fa9bb6-b1a2-48c9-bb0c-216d1087d238,Annual Pre-emptive discrete help-desk,373a199d-29a0-4985-914b-18b136e20aa4,android,2026-10-31T17:32:49
